2025-08-16 18:40:50,790 - TrainingEngine - INFO - Epoch 1 [800/1676] Loss: 142.1234, Focal: 142.0733, Offset: 0.0213, HardNeg: 0.0516, Angle: 0.0060, LR: 0.000300 | ETA: 3.3min | Speed: 560 samples/s
2025-08-16 18:40:53,036 - TrainingEngine - INFO - Epoch 1 [810/1676] Loss: 140.3761, Focal: 140.3264, Offset: 0.0212, HardNeg: 0.0510, Angle: 0.0059, LR: 0.000300 | ETA: 3.3min | Speed: 560 samples/s
2025-08-16 18:40:55,297 - TrainingEngine - INFO - Epoch 1 [820/1676] Loss: 138.6713, Focal: 138.6221, Offset: 0.0211, HardNeg: 0.0504, Angle: 0.0059, LR: 0.000300 | ETA: 3.3min | Speed: 561 samples/s
2025-08-16 18:40:57,554 - TrainingEngine - INFO - Epoch 1 [830/1676] Loss: 137.0075, Focal: 136.9587, Offset: 0.0210, HardNeg: 0.0498, Angle: 0.0058, LR: 0.000300 | ETA: 3.2min | Speed: 561 samples/s
2025-08-16 18:40:59,829 - TrainingEngine - INFO - Epoch 1 [840/1676] Loss: 135.3831, Focal: 135.3347, Offset: 0.0209, HardNeg: 0.0493, Angle: 0.0057, LR: 0.000300 | ETA: 3.2min | Speed: 561 samples/s
2025-08-16 18:41:02,090 - TrainingEngine - INFO - Epoch 1 [850/1676] Loss: 133.7971, Focal: 133.7491, Offset: 0.0208, HardNeg: 0.0487, Angle: 0.0057, LR: 0.000300 | ETA: 3.1min | Speed: 561 samples/s
2025-08-16 18:41:04,355 - TrainingEngine - INFO - Epoch 1 [860/1676] Loss: 132.2475, Focal: 132.1999, Offset: 0.0207, HardNeg: 0.0482, Angle: 0.0056, LR: 0.000300 | ETA: 3.1min | Speed: 561 samples/s
2025-08-16 18:41:06,631 - TrainingEngine - INFO - Epoch 1 [870/1676] Loss: 130.7336, Focal: 130.6864, Offset: 0.0206, HardNeg: 0.0477, Angle: 0.0055, LR: 0.000300 | ETA: 3.1min | Speed: 561 samples/s
2025-08-16 18:41:08,900 - TrainingEngine - INFO - Epoch 1 [880/1676] Loss: 129.2542, Focal: 129.2074, Offset: 0.0205, HardNeg: 0.0472, Angle: 0.0055, LR: 0.000300 | ETA: 3.0min | Speed: 561 samples/s
2025-08-16 18:41:11,179 - TrainingEngine - INFO - Epoch 1 [890/1676] Loss: 127.8075, Focal: 127.7610, Offset: 0.0204, HardNeg: 0.0467, Angle: 0.0054, LR: 0.000300 | ETA: 3.0min | Speed: 561 samples/s
2025-08-16 18:41:13,443 - TrainingEngine - INFO - Epoch 1 [900/1676] Loss: 126.3928, Focal: 126.3467, Offset: 0.0203, HardNeg: 0.0462, Angle: 0.0054, LR: 0.000300 | ETA: 2.9min | Speed: 561 samples/s
